User_Id	module	dataset	intervnrday	elecdist	geoarea	urban	polintr	pltrust	mimpissue17_10	simpissue17_10	mimptask17_10	mipmtaskprt	pidsupport1	pidsupport3	prtcls	prtclsorig	peoplimp	voteimp	civicvote	prtreflopin	prtreflopinbest	govprfmBB	Eumship	envirimp	gincdif	ceqvote	taxreduc	capicntry	privhealth	imueclt	genconsind	icenatoint	icenato	acrproimp	gndeqsal	govequal	referendcha	democr	pltscrpbribe	pltscrp	repdemocr	persvote	prtimp	govcollapse	prtfeel_S	prtfeel_B	prtfeel_D	prtfeel_V	prtfeel_P	prtfeel_C	prtfeel_M	prtfeel_FF	ldrfeel_LE	ldrfeel_SIJ	ldrfeel_BB	ldrfeel_KJ	ldrfeel_TSA	ldrfeel_TKG	ldrfeel_SDG	ldrfeel_IS	lrscale_S	lrscale_B	lrscale_D	lrscale_V	lrscale_P	lrscale_C	lrscale_M	lrscale_FF	lrscale	pidclose1	pidclose2	pidclose3	pidsymp1	pidsymp2	pidsymp3	mmbprt	mmbprt_S	mmbprt_B	mmbprt_D	mmbprt_V	mmbprt_A	mmbprt_P	mmbprt_C	mmbprt_M	mmbprt_F	mmbprt_T	mmbprt_R	vote17	prtvote17	ifprtvote17	candordch	hldecvote	fvote16	prtfvote16	bprteco	bprtimm	bprteurope	bprtfamily	bprtisencit	bprthealth	bprtenvir	bprtregpol	bprtedu	bprtequal	bprthouse	forcurr	priceindex	mediause	ecobettwors_1	undpolis	compromise	polcare	poltrust	polprob	strlead	poldecpub	polcarerich	minicetrd	majmin	immeco	immcult	immcrime	iceborn	iceance	icespeak	icetrad	gender	yob	age	finworry	rentown	pjob	njob	emplstatus	mainjobflo	uniwindw	govpriv	education	unmmb	maritals	incomecate	hinctntyearcate	hhmmb	childs	race	cntrybrncat	cntrybrnpar	languagecat	church	rlgatnd	elecday	elecmonth	elecyear	distseat
201710291391	"B1"	"ICENES2017"	30	6	1	4	3	2	95	95	98	96	2	96	1	8	4	4	5	2	96	2	95	95	95	8	95	95	95	95	95	5	5	95	95	2	4	4	3	1	4	4	4	5	5	5	5	4	1	7	0	5	96	5	3	3	96	3	0	2	5	98	9	1	2	7	98	6	7	1	2	8	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	8	96	2	2	1	8	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	4	4	4	4	5	3	3	1	4	2	4	3	3	3	1	2	"Kona"	1982	34	3	1	1	96	1	20	1	1	8	1	1	4	4	5	3	1	1	3	1	1	2	28	10	2017	11
201710291396	"B2"	"ICENES2017"	44	7	1	4	2	95	2	2	98	96	5	95	5	95	5	3	95	1	4	3	3	2	1	95	5	3	5	5	8	8	9	8	2	2	5	2	2	95	95	95	95	95	98	5	3	8	7	4	5	98	96	96	1	8	96	96	1	96	98	7	9	2	4	5	5	98	1	1	2	4	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	6	98	98	98	98	98	98	98	98	98	98	98	3	2	2	8	4	3	4	4	4	4	3	3	8	4	2	4	4	4	4	3	4	"Kona"	1997	20	4	3	2	6	6	99	6	6	4	6	3	1	1	3	0	1	2	2	1	90	1	28	10	2017	11
201710291401	"B2"	"ICENES2017"	14	7	1	4	4	95	2	2	98	96	5	95	5	95	5	4	95	2	96	2	8	8	8	95	4	8	5	2	4	2	6	3	2	2	5	2	8	95	95	95	95	95	2	6	5	4	0	0	6	6	1	4	5	6	98	0	5	5	98	98	98	98	98	98	98	98	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	92	96	5	5	1	94	98	98	98	98	98	98	98	98	98	98	98	4	1	4	2	5	8	4	4	4	2	8	4	4	8	8	1	1	3	3	2	1	"Kona"	1958	58	3	1	1	96	1	10	1	1	5	1	1	7	7	4	0	1	1	1	1	3	3	28	10	2017	11
201710291402	"B1"	"ICENES2017"	67	5	1	3	3	3	95	95	98	96	2	96	1	96	5	5	3	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	1	4	3	2	2	4	4	4	1	7	0	0	7	8	4	0	2	7	2	0	8	7	3	0	4	2	8	10	0	3	8	7	96	4	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	6	96	2	2	1	5	95	95	95	95	95	95	95	95	95	95	95	95	95	2	3	2	4	3	4	4	2	1	3	4	5	2	5	3	3	3	3	3	"Karl"	1995	22	5	3	1	96	1	50	1	2	5	1	3	1	1	3	0	1	1	1	1	90	2	28	10	2017	13
201710291409	"B1"	"ICENES2017"	68	7	1	4	5	4	95	95	98	96	2	96	1	4	3	3	2	1	4	3	95	95	95	3	95	95	95	95	95	5	5	95	95	5	8	2	2	2	5	4	2	4	7	2	2	8	3	3	6	5	7	5	2	8	5	1	2	4	4	10	8	1	4	6	6	4	3	2	0	96	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	7	97	96	6	6	1	4	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	2	4	4	4	4	1	4	4	2	1	4	4	1	4	2	2	4	"Kona"	1971	46	2	1	1	96	1	30	1	1	7	1	4	2	3	4	1	1	2	2	2	1	2	28	10	2017	11
201710291410	"B1"	"ICENES2017"	13	7	1	4	4	1	95	95	98	96	2	96	1	97	5	5	5	1	97	2	95	95	95	1	95	95	95	95	95	5	5	95	95	1	4	4	3	3	5	5	2	4	98	98	98	98	98	98	98	98	8	7	8	10	6	8	0	5	3	5	10	0	4	97	97	97	4	2	0	96	1	7	97	2	2	2	2	2	2	2	2	2	2	2	2	7	97	96	6	6	7	97	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	8	5	1	1	5	5	5	5	2	5	4	1	1	3	2	1	1	"Karl"	1935	82	2	1	2	5	7	70	6	6	6	6	5	8	8	1	0	1	1	1	1	1	1	28	10	2017	11
201710291417	"B2"	"ICENES2017"	53	9	1	4	4	95	98	96	98	96	5	95	5	95	3	2	95	1	1	8	8	8	2	95	4	2	4	2	3	1	1	5	2	2	5	3	8	95	95	95	95	95	7	0	0	2	5	5	96	10	10	5	4	5	96	7	5	10	3	5	8	1	7	5	5	3	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	1	96	5	5	2	0	98	98	1	98	98	98	4	98	98	98	98	2	1	3	2	4	8	8	5	2	2	2	2	2	4	4	2	2	3	8	1	3	"Karl"	1949	67	4	2	2	2	10	70	6	6	6	6	3	8	8	1	0	1	1	1	1	1	2	28	10	2017	
201710291438	"B1"	"ICENES2017"	40	4	2	2	4	4	95	95	98	96	2	96	2	96	3	5	1	8	96	2	95	95	95	3	95	95	95	95	95	5	5	95	95	3	3	2	3	2	2	2	2	4	96	6	6	5	5	96	5	96	96	4	5	96	96	96	4	96	6	4	6	4	5	5	7	5	5	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	2	0	98	6	6	6	95	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	1	2	2	4	2	1	1	1	2	2	2	2	4	4	3	1	3	"Kona"	1999	18	5	3	2	6	6	99	6	6	4	6	3	8	8	3	1	1	1	1	1	90	1	28	10	2017	10
201710291439	"B2"	"ICENES2017"	39	6	1	4	3	95	2	2	98	96	5	95	5	95	5	5	95	1	2	2	3	2	2	95	4	4	4	3	3	2	6	4	2	2	5	2	4	95	95	95	95	95	3	8	6	6	4	5	5	98	3	8	5	7	96	3	5	5	3	5	8	3	4	6	5	4	5	1	2	2	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	2	96	5	5	1	2	3	1	6	1	98	90	4	2	4	4	90	8	2	2	2	2	2	4	2	4	4	4	4	2	2	2	3	8	3	2	1	2	"Karl"	1984	33	5	1	1	96	1	20	1	2	8	1	2	4	4	3	1	1	1	1	1	1	3	28	10	2017	11
201710291461	"B2"	"ICENES2017"	52	1	6	2	4	95	3	2	98	96	5	95	5	95	4	5	95	1	4	8	8	1	1	95	5	1	4	4	5	2	6	8	1	2	5	1	2	95	95	95	95	95	6	4	2	8	6	96	4	96	96	3	2	7	96	98	2	96	4	6	8	3	4	98	5	96	4	1	1	4	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	4	4	98	98	4	98	4	4	4	4	4	6	8	8	2	3	4	4	4	4	4	4	3	4	3	4	2	4	3	3	3	1	3	"Kona"	1994	23	5	2	1	96	2	50	1	1	7	1	2	8	8	4	0	1	1	1	1	13	1	28	10	2017	10
201710291462	"B2"	"ICENES2017"	19	5	1	3	4	95	2	2	98	96	5	95	5	95	4	5	95	2	96	3	4	2	5	95	5	8	8	4	4	2	6	2	4	4	5	2	2	95	95	95	95	95	2	2	2	6	5	4	96	4	96	1	1	7	96	5	1	96	98	98	98	98	98	98	98	98	98	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	5	96	5	5	1	5	98	98	98	98	98	98	98	98	98	98	98	3	1	3	3	3	2	4	3	4	2	1	3	1	4	4	4	7	3	3	1	2	"Kona"	1989	27	5	1	1	96	1	50	1	3	7	1	2	8	8	2	0	1	1	1	1	1	2	28	10	2017	13
201710291470	"B1"	"ICENES2017"	39	6	1	4	3	3	95	95	98	96	1	3	6	96	4	4	4	1	3	2	95	95	95	2	95	95	95	95	95	5	5	95	95	3	3	2	3	8	3	3	2	4	2	6	9	5	2	5	5	5	3	6	8	5	2	6	6	5	0	5	7	3	2	6	6	5	7	1	2	3	6	6	96	1	2	2	1	2	2	2	2	2	2	2	2	2	0	3	6	6	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	2	1	3	3	4	2	4	4	4	4	2	2	2	4	3	3	3	2	3	"Karl"	1977	40	3	1	1	96	1	70	3	2	6	2	1	3	3	4	2	1	1	1	1	1	3	28	10	2017	11
201710291480	"B1"	"ICENES2017"	4	5	1	3	4	4	95	95	98	96	2	96	2	96	5	5	2	1	98	3	95	95	95	2	95	95	95	95	95	5	5	95	95	1	8	1	3	2	2	2	1	1	6	6	4	7	4	7	4	6	96	7	4	7	96	7	3	6	6	7	7	3	3	98	6	2	3	2	0	96	1	2	4	2	2	2	2	2	2	2	2	2	2	2	2	1	4	96	2	2	6	95	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	4	4	5	2	4	2	2	4	8	2	4	4	4	2	2	1	3	"Karl"	1999	18	1	3	1	96	1	10	1	2	4	1	3	2	2	4	1	1	1	1	1	1	3	28	10	2017	13
201710291482	"B1"	"ICENES2017"	3	7	1	4	5	3	95	95	98	96	2	96	2	96	8	8	8	7	96	8	95	95	95	3	95	95	95	95	95	5	5	95	95	1	8	3	8	8	8	8	8	8	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	2	0	96	8	8	96	2	2	2	2	2	2	2	2	2	2	2	2	2	0	1	6	6	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	5	8	4	4	8	8	8	1	1	8	2	4	8	1	1	1	2	"Kona"	1921	96	4	2	2	5	7	50	6	6	3	6	5	8	8	1	0	1	1	1	1	1	3	28	10	2017	11
201710291486	"B2"	"ICENES2017"	14	6	1	4	4	95	2	2	98	96	5	95	5	95	8	8	95	8	96	8	3	2	7	95	4	1	7	4	4	7	9	5	1	9	5	8	9	95	95	95	95	95	96	96	96	96	96	96	96	96	97	97	97	97	97	97	97	97	97	97	98	97	96	97	96	97	98	2	0	99	9	9	99	5	5	5	5	5	5	5	5	5	5	5	5	9	99	99	5	5	9	99	99	99	99	99	99	99	99	99	99	99	99	7	7	9	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	"Kona"	1928	89	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	11
201710291490	"B2"	"ICENES2017"	40	4	8	2	4	95	2	98	98	96	5	95	5	95	4	3	95	1	8	8	8	2	8	95	2	2	2	1	8	2	6	5	1	3	5	2	8	95	95	95	95	95	3	3	3	3	3	4	3	3	96	6	4	7	96	7	2	5	96	96	96	0	96	96	96	96	5	2	0	96	1	7	97	5	5	5	5	5	5	5	5	5	5	5	5	7	97	96	5	5	6	95	8	98	98	98	98	8	4	98	2	8	98	2	1	4	4	5	8	3	4	2	1	3	2	2	4	2	3	3	2	2	2	2	"Kona"	1998	18	2	3	1	96	2	50	1	1	4	1	3	8	8	6	1	1	1	2	1	1	2	28	10	2017	10
201710291491	"B1"	"ICENES2017"	35	7	1	4	3	8	95	95	98	96	8	96	8	96	8	8	8	8	96	8	95	95	95	8	95	95	95	95	95	5	5	95	95	7	8	8	7	8	8	8	8	8	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	2	0	96	8	8	96	2	2	2	2	2	2	2	2	2	2	2	2	2	0	98	6	6	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	4	8	8	8	8	8	8	8	8	8	8	8	8	8	8	7	7	7	7	"Kona"	1934	83	8	2	2	5	7	99	6	6	97	6	7	7	7	1	0	7	1	7	7	97	7	28	10	2017	11
201710291501	"B2"	"ICENES2017"	11	2	5	1	4	95	3	2	98	96	5	95	5	95	4	3	95	2	96	2	5	3	3	95	3	2	4	2	5	2	6	5	3	3	5	2	3	95	95	95	95	95	2	6	6	4	0	2	5	98	98	98	98	98	98	98	98	98	1	5	10	4	98	6	5	96	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	7	97	96	5	5	7	97	3	90	1	98	11	98	4	2	98	2	98	2	2	4	2	4	4	5	2	5	5	4	5	2	4	4	5	5	3	3	2	2	"Kona"	1977	40	4	1	1	96	98	60	3	2	3	2	1	8	8	4	0	1	1	1	1	97	2	28	10	2017	8
201710291503	"B2"	"ICENES2017"	26	6	1	4	2	95	6	2	98	96	5	95	5	95	3	8	95	2	96	7	4	1	8	95	5	8	8	5	5	1	8	4	1	2	5	2	3	95	95	95	95	95	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	4	6	7	2	5	6	8	7	97	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	7	97	96	5	5	7	97	98	98	98	98	98	98	98	98	98	98	98	8	1	3	3	2	3	4	2	4	4	4	5	8	4	2	5	4	4	4	2	2	"Kona"	1981	36	5	2	1	96	98	30	3	2	8	1	3	7	7	1	0	1	1	1	1	1	2	28	10	2017	11
201710291527	"B2"	"ICENES2017"	91	7	1	2	2	95	2	1	98	96	5	95	5	95	5	4	95	1	4	3	5	2	2	95	5	3	5	5	5	2	6	5	1	1	5	2	3	95	95	95	95	95	7	5	4	8	6	3	0	1	96	6	2	10	6	2	0	96	4	5	9	4	5	8	6	96	4	2	0	96	1	2	4	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	1	4	90	4	4	4	98	4	4	98	4	4	90	4	1	2	3	2	4	5	1	5	5	4	5	4	5	2	5	5	2	2	3	3	"Kona"	1955	62	4	1	1	96	98	60	3	2	5	1	1	2	2	2	0	1	1	1	1	1	3	28	10	2017	11
201710291541	"B2"	"ICENES2017"	11	2	5	2	4	95	3	1	98	96	5	95	5	95	4	4	95	2	96	3	5	2	2	95	2	1	5	4	3	1	1	4	1	2	5	3	2	95	95	95	95	95	2	2	2	4	3	1	5	7	2	5	2	2	96	0	3	6	1	5	9	2	4	5	6	7	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	92	96	5	5	1	7	90	4	10	11	11	10	4	10	4	4	11	5	1	3	3	2	4	4	4	4	4	1	2	1	5	2	4	3	3	3	1	1	"Karl"	1980	37	4	1	1	96	1	30	1	2	5	1	1	4	4	6	4	1	1	1	1	1	2	28	10	2017	8
201710291544	"B1"	"ICENES2017"	88	4	2	2	3	4	95	95	98	96	1	6	6	96	5	5	3	2	96	8	95	95	95	8	95	95	95	95	95	5	5	95	95	3	4	2	2	2	1	2	1	2	96	5	3	2	8	96	4	6	96	5	4	3	7	96	0	96	7	4	0	0	8	2	98	98	9	2	0	96	1	2	6	1	2	2	2	2	2	1	2	2	2	2	2	1	6	96	1	8	8	90	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	5	1	2	5	2	2	1	2	4	4	5	1	2	1	1	1	3	"Karl"	1997	20	5	3	1	96	1	50	1	1	5	2	2	1	2	5	0	1	1	1	1	90	3	28	10	2017	10
201710291583	"B2"	"ICENES2017"	40	1	6	2	5	95	2	98	98	96	5	95	5	95	1	3	95	2	96	2	5	9	9	95	9	9	9	9	9	9	9	9	9	9	5	9	9	95	95	95	95	95	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	9	9	99	9	9	99	5	5	5	5	5	5	5	5	5	5	5	5	9	99	99	5	5	9	99	99	99	99	99	99	99	99	99	99	99	99	9	9	9	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	"Karl"	1998	19	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	10
201710291585	"B2"	"ICENES2017"	23	4	2	2	4	95	10	96	98	96	5	95	5	95	5	4	95	8	96	2	5	3	4	95	4	4	2	2	2	1	1	5	2	8	5	3	8	95	95	95	95	95	0	4	5	5	0	1	4	3	96	96	96	96	96	96	96	96	98	98	98	98	98	98	98	98	98	1	9	97	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	7	97	96	5	5	7	97	3	98	98	98	98	3	98	2	97	98	90	4	2	2	2	4	7	4	8	8	4	5	3	5	4	4	4	1	1	1	1	2	"Karl"	1933	84	4	1	2	5	7	70	6	6	6	6	1	7	7	2	0	1	1	1	1	1	3	28	10	2017	10
201710291611	"B1"	"ICENES2017"	17	7	1	4	3	3	95	95	98	96	2	96	2	96	4	2	1	2	96	2	95	95	95	8	95	95	95	95	95	5	5	95	95	4	3	1	3	8	1	2	1	8	4	4	7	96	1	3	96	6	96	96	96	96	96	96	96	96	98	98	8	2	0	98	5	6	7	2	0	96	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2	1	3	96	2	2	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	3	3	2	8	4	2	4	2	4	4	2	2	2	4	4	3	2	1	1	"Karl"	1995	22	4	2	1	96	1	70	1	2	6	1	3	2	2	4	1	1	1	1	1	90	1	28	10	2017	11
201710291615	"B2"	"ICENES2017"	25	4	2	2	4	95	2	98	98	96	5	95	5	95	4	3	95	2	96	3	4	2	8	95	5	2	5	1	5	2	6	5	1	1	5	3	2	95	95	95	95	95	6	7	4	7	6	0	0	5	5	7	5	8	96	1	3	6	4	5	7	1	98	98	98	98	98	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	90	96	5	5	1	2	98	98	98	98	98	90	4	98	98	98	98	5	2	3	3	4	4	1	4	5	5	5	2	1	5	4	4	1	2	1	1	1	"Kona"	1952	65	2	1	1	96	98	50	1	1	3	1	3	8	8	1	0	1	1	1	1	1	2	28	10	2017	10
201710291632	"B2"	"ICENES2017"	23	6	1	4	3	95	2	2	98	96	5	95	5	95	5	3	95	1	1	3	8	2	8	95	4	8	5	5	1	2	6	8	2	2	5	3	2	95	95	95	95	95	7	4	2	7	6	5	1	5	6	5	1	10	5	6	0	6	5	6	8	3	4	6	98	98	5	2	0	96	1	2	1	5	5	5	5	5	5	5	5	5	5	5	5	1	90	96	5	5	1	91	98	98	98	1	1	4	4	98	4	6	98	8	8	2	3	3	4	4	3	3	4	8	3	3	5	2	5	5	4	4	2	3	"Kona"	1982	35	3	2	1	96	98	20	1	1	8	1	3	7	7	1	0	1	1	1	1	90	2	28	10	2017	11
201710291635	"B1"	"ICENES2017"	25	5	1	3	3	3	95	95	98	96	2	96	1	6	5	4	4	2	96	3	95	95	95	1	95	95	95	95	95	5	5	95	95	2	3	4	3	2	3	3	2	2	5	4	3	6	7	6	2	98	7	6	4	8	7	6	3	5	5	5	8	3	4	7	5	6	4	2	0	96	1	2	6	2	2	2	2	2	2	2	2	2	2	2	2	1	6	96	2	1	1	6	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	4	4	3	3	4	2	3	2	4	2	4	4	4	3	1	2	"Karl"	1967	50	4	1	1	96	1	50	1	2	8	7	2	4	4	2	0	1	1	1	1	90	2	28	10	2017	13
201710291656	"B2"	"ICENES2017"	12	2	3	2	4	95	0	98	98	96	5	95	5	95	3	2	95	2	96	3	1	1	2	95	1	2	4	8	2	2	6	8	1	9	5	2	9	95	95	95	95	95	5	5	5	5	5	5	5	5	5	96	2	7	5	6	5	4	4	5	3	5	4	5	4	6	5	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	6	96	5	5	1	5	98	98	98	98	98	3	98	98	98	98	5	1	8	4	2	2	2	2	4	1	2	2	1	9	9	9	9	9	9	9	9	9	"Karl"	1994	23	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	8
201710291662	"B1"	"ICENES2017"	73	4	8	2	5	4	95	95	98	96	2	96	2	96	5	4	4	2	96	2	95	95	95	4	95	95	95	95	95	5	5	95	95	2	8	4	8	1	2	4	2	4	4	5	0	4	96	96	3	96	2	6	2	6	96	2	1	6	97	97	97	97	97	97	97	97	97	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	90	96	6	7	1	91	95	95	95	95	95	95	95	95	95	95	95	95	95	3	4	4	2	4	2	4	7	4	2	5	5	8	5	4	2	2	2	3	"Kona"	1974	43	4	1	1	96	1	20	1	1	8	1	2	7	7	5	1	1	1	1	1	1	3	28	10	2017	10
201710291665	"B1"	"ICENES2017"	67	5	1	3	4	4	95	95	98	96	2	96	2	96	1	4	1	8	96	2	95	95	95	9	95	95	95	95	95	5	5	95	95	9	9	9	9	8	9	9	9	9	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	99	9	9	99	9	9	99	9	9	9	9	9	9	9	9	9	9	9	9	9	99	99	9	9	9	99	95	95	95	95	95	95	95	95	95	95	95	95	95	9	8	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	9	"Kona"	1996	20	9	9	9	99	99	99	9	9	99	9	9	9	9	99	99	9	9	9	9	99	9	28	10	2017	13
201710291684	"B1"	"ICENES2017"	31	4	8	2	5	4	95	95	98	96	8	96	8	96	8	5	1	2	96	4	95	95	95	8	95	95	95	95	95	5	5	95	95	8	8	8	1	1	8	8	8	8	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	8	8	96	8	8	96	2	2	2	2	2	2	2	2	2	2	2	2	1	2	96	2	3	6	95	95	95	95	95	95	95	95	95	95	95	95	95	95	4	7	8	8	8	8	8	8	8	8	8	8	7	7	7	7	7	7	7	"Karl"	1998	19	7	3	2	1	5	97	6	6	97	6	3	7	7	97	0	8	1	1	1	90	1	28	10	2017	10
201710291685	"B1"	"ICENES2017"	52	6	1	4	4	3	95	95	98	96	2	96	2	96	5	5	4	1	6	2	95	95	95	2	95	95	95	95	95	5	5	95	95	3	3	2	2	2	2	2	2	4	5	5	7	5	8	6	5	6	5	5	5	5	6	6	5	5	5	5	6	5	6	5	5	5	5	2	0	96	1	2	6	2	2	2	2	2	2	2	2	2	2	2	2	2	0	6	6	6	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	2	2	2	2	2	2	2	2	4	2	2	4	2	4	2	2	3	1	2	"Kona"	1996	21	3	3	1	96	3	50	1	1	7	1	3	7	7	4	0	2	2	4	2	90	1	28	10	2017	11
201710291686	"B1"	"ICENES2017"	68	7	1	4	3	4	95	95	98	96	2	96	1	6	5	5	1	2	96	8	95	95	95	1	95	95	95	95	95	5	5	95	95	1	8	3	1	2	5	4	2	1	5	4	1	4	7	5	4	96	96	4	1	8	96	96	4	96	98	98	98	98	98	98	98	98	98	2	0	96	1	2	6	2	2	2	2	2	2	2	2	2	2	2	2	2	0	6	6	6	2	0	95	95	95	95	95	95	95	95	95	95	95	95	95	4	8	5	4	2	5	5	3	1	1	1	4	8	5	4	3	3	1	2	"Karl"	1992	24	5	5	1	96	98	60	1	2	6	1	3	8	8	7	0	1	1	1	2	11	1	28	10	2017	11
201710291687	"B1"	"ICENES2017"	51	5	1	3	4	4	95	95	98	96	2	96	2	96	5	4	3	8	96	2	95	95	95	1	95	95	95	95	95	5	5	95	95	2	2	2	3	3	2	2	1	3	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	98	5	2	0	96	2	0	96	2	2	2	2	2	2	2	2	2	2	2	2	1	92	96	6	6	1	94	95	95	95	95	95	95	95	95	95	95	95	95	95	3	2	4	4	5	4	4	5	2	4	2	2	2	4	4	3	3	2	2	"Karl"	1993	24	5	3	1	96	1	10	1	1	3	1	3	2	2	6	2	1	1	1	1	90	1	28	10	2017	13
201710291695	"B2"	"ICENES2017"	42	1	6	1	3	95	98	96	98	96	5	95	5	95	3	3	95	1	4	3	4	1	8	95	8	1	8	4	8	2	6	4	1	8	5	3	2	95	95	95	95	95	98	3	4	6	5	98	3	3	6	4	3	7	6	5	2	3	5	6	7	3	5	98	7	4	4	1	2	4	6	6	96	5	5	5	5	5	5	5	5	5	5	5	5	1	4	96	5	5	2	0	98	98	98	98	4	4	4	98	98	4	98	5	4	3	8	3	8	8	4	4	2	2	2	4	4	8	4	4	3	4	1	3	"Karl"	1999	18	8	3	1	96	3	50	1	1	3	1	3	8	8	4	0	1	1	3	1	90	2	28	10	2017	10
201710291697	"B2"	"ICENES2017"	8	5	1	3	3	95	10	96	98	96	5	95	5	95	5	5	95	2	96	2	5	2	4	95	4	5	4	4	4	1	1	1	2	3	5	1	2	95	95	95	95	95	7	5	6	5	6	7	6	8	3	6	2	5	4	6	4	6	4	5	7	3	4	6	5	5	6	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	5	96	5	5	1	8	98	98	98	98	98	98	98	98	98	98	98	3	1	2	1	3	4	4	2	4	4	4	4	2	4	2	4	4	2	2	2	2	"Karl"	1975	42	5	1	1	96	98	97	3	8	6	1	3	7	7	1	0	1	1	1	1	1	2	28	10	2017	13
201710291717	"B1"	"ICENES2017"	51	4	2	2	4	4	95	95	98	96	2	96	1	98	4	2	1	1	96	3	95	95	95	2	95	95	95	95	95	5	5	95	95	1	3	3	2	1	5	2	2	2	4	5	3	3	4	6	6	5	96	3	2	5	5	6	4	6	4	7	6	2	4	7	5	5	5	1	2	8	6	6	96	2	2	2	2	2	2	2	2	2	2	2	2	1	8	96	2	1	1	3	95	95	95	95	95	95	95	95	95	95	95	95	95	4	3	5	3	3	4	3	3	2	4	4	4	3	4	2	3	1	1	2	"Kona"	1992	25	4	2	1	96	1	50	1	3	5	1	3	8	8	4	1	1	1	1	1	90	1	28	10	2017	10
201710291723	"B2"	"ICENES2017"	28	1	6	2	4	95	2	2	98	96	5	95	5	95	5	5	95	2	96	8	8	2	2	95	4	4	5	4	4	1	1	4	2	2	5	2	2	95	95	95	95	95	98	98	98	98	98	98	98	10	98	98	98	98	98	98	98	10	98	98	98	98	98	98	98	98	98	2	0	96	2	0	96	5	5	5	5	5	5	5	5	5	5	5	5	1	11	96	5	5	2	0	98	98	98	98	98	98	98	98	98	98	98	5	3	4	3	4	2	4	2	3	4	2	3	1	2	3	3	4	4	4	2	2	"Kona"	1952	65	3	1	2	8	9	90	6	6	3	6	1	8	8	2	0	1	1	1	1	1	2	28	10	2017	10
