"","X1","nuvirdi","teg_eign","ibm2","fjbilsk","fjherb","fjstof","matssvaedi","nafn_baer"
"39602",39602,67.13,"Íbúðareign",218.1,0,5,2,840,"Mosfellsbær: Höfðar, Hlíðar"
"39603",39603,47.55,"Íbúðareign",121.7,0,3,2,110,"Bryggjuhverfi"
"39604",39604,20.73,"Íbúðareign",76.4,0,2,1,3000,"Akranes"
"39605",39605,42.45,"Parhús",107.3,0,1,1,6080,"Akureyri: Giljahverfi"
"39606",39606,47.2,"Íbúðareign",100,1,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39607",39607,22.5,"Fjölbýlishús",401.5,0,7,3,6110,"Siglufjörður"
"39608",39608,22.92,"Einbýlishús",163.5,0,5,1,6110,"Siglufjörður"
"39609",39609,47.96,"Íbúðareign",121.8,0,2,2,85,"Kringlan"
"39610",39610,33.81,"Íbúðareign",82.7,0,2,1,150,"Seljahverfi"
"39611",39611,29.48,"Íbúðareign",62.3,0,1,1,330,"Kópavogur: Hjallar, Smárar"
"39612",39612,30.44,"Íbúðareign",82.7,0,2,1,150,"Seljahverfi"
"39613",39613,26.77,"Íbúðareign",94.2,0,2,1,6010,"Akureyri: Naustahverfi"
"39614",39614,21.55,"Íbúðareign",94.1,0,3,1,6040,"Akureyri: Glerárhverfi"
"39615",39615,11.39,"Einbýlishús",87.5,0,2,1,2020,"Sandgerði"
"39616",39616,28,"Parhús",112.2,0,3,1,2030,"Garður"
"39617",39617,75.87,"Íbúðareign",143.6,1,3,1,320,"Kópavogur: Austurbær"
"39618",39618,31.95,"Íbúðareign",96.9,0,2,2,600,"Hafnarfjörður"
"39619",39619,31.98,"Íbúðareign",79.2,0,2,1,70,"Melar: Að sjó"
"39620",39620,36.25,"Íbúðareign",75.1,0,2,1,100,"Laugarneshverfi/Vogar"
"39621",39621,41.18,"Íbúðareign",104.4,0,3,1,80,"Hlíðar"
"39622",39622,37.89,"Íbúðareign",99.3,1,2,1,850,"Mosfellsbær: Helgafell"
"39623",39623,13.49,"Íbúðareign",82.2,0,1,1,8110,"Eyrarbakki"
"39624",39624,28,"Íbúðareign",101,0,1,1,680,"Hafnarfjörður - Börð"
"39625",39625,34.9,"Íbúðareign",108.6,0,4,1,800,"Mosfellsbær"
"39626",39626,25.49,"Íbúðareign",50,0,1,1,90,"Holt/Tún"
"39627",39627,36.53,"Íbúðareign",60.7,0,1,1,90,"Holt/Tún"
"39628",39628,36.19,"Íbúðareign",73.8,1,1,1,600,"Hafnarfjörður"
"39629",39629,78.93,"Raðhús",159,0,2,1,400,"Seltjarnarnes"
"39630",39630,87.14,"Einbýlishús",273.9,0,5,2,500,"Garðabær"
"39631",39631,82.94,"Íbúðareign",159.1,0,6,2,100,"Laugarneshverfi/Vogar"
"39632",39632,34.49,"Einbýlishús",136.5,0,3,1,8010,"Selfoss"
"39633",39633,59.7,"Raðhús",176.1,0,4,3,220,"Selás"
"39634",39634,30.98,"Íbúðareign",70.2,0,1,1,70,"Melar: Að sjó"
"39635",39635,34.82,"Íbúðareign",74.6,0,2,1,840,"Mosfellsbær: Höfðar, Hlíðar"
"39636",39636,48.31,"Íbúðareign",106,1,3,1,11,"Vesturbær: Vestan Bræðraborgarstígs"
"39637",39637,23.2,"Íbúðareign",86.3,0,2,1,3000,"Akranes"
"39638",39638,30.11,"Raðhús",94.7,0,2,1,8020,"Hveragerði"
"39639",39639,27.33,"Einbýlishús",187.4,0,3,2,8055,"Árnessvæði"
"39640",39640,27.36,"Íbúðareign",48.6,0,1,2,90,"Holt/Tún"
"39641",39641,43.47,"Íbúðareign",100.1,0,2,1,550,"Garðabær: Urriðaholt"
"39642",39642,26.04,"Íbúðareign",47.6,0,1,1,100,"Laugarneshverfi/Vogar"
"39643",39643,44.21,"Íbúðareign",106.2,0,3,1,660,"Hafnarfjörður - Flensborg"
"39644",39644,66.39,"Parhús",180.4,0,4,2,650,"Hafnarfjörður - Setberg"
"39645",39645,37.12,"Íbúðareign",111.7,0,3,2,600,"Hafnarfjörður"
"39646",39646,24.49,"Íbúðareign",21.1,0,1,1,100,"Laugarneshverfi/Vogar"
"39647",39647,37.38,"Íbúðareign",105.5,0,3,2,91,"Háaleiti/Skeifa"
"39648",39648,28.42,"Íbúðareign",80.4,0,1,1,170,"Neðra-Breiðholt"
"39649",39649,40.06,"Íbúðareign",99.2,0,2,1,284,"Bústaðahverfi"
"39650",39650,33.87,"Íbúðareign",121.3,0,3,2,160,"Hólar, Berg"
"39651",39651,25.48,"Íbúðareign",52.3,0,1,1,320,"Kópavogur: Austurbær"
"39652",39652,58.99,"Íbúðareign",144.8,1,2,2,85,"Kringlan"
"39653",39653,67.48,"Íbúðareign",119.8,0,6,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39654",39654,65.6,"Íbúðareign",124.7,1,2,1,90,"Holt/Tún"
"39655",39655,41,"Íbúðareign",93.7,0,3,1,340,"Kópavogur: Lindir, Salir"
"39656",39656,38.26,"Íbúðareign",71.4,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39657",39657,63.47,"Íbúðareign",143.6,0,3,2,31,"Miðbær: Suður-Þingholt"
"39658",39658,32.87,"Íbúðareign",66.3,0,0,3,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39659",39659,18.39,"Íbúðareign",108.5,0,3,1,4100,"Ísafjörður: Eldri byggð"
"39660",39660,14.65,"Íbúðareign",46.9,0,1,1,6030,"Akureyri: Efri brekka"
"39661",39661,18,"Raðhús",117.2,0,3,1,6140,"Dalvík"
"39662",39662,30.8,"Íbúðareign",124,0,3,1,2040,"Njarðvík"
"39663",39663,22,"Raðhús",89.2,0,2,1,2050,"Keflavík"
"39664",39664,15.2,"Íbúðareign",84.2,0,2,1,8200,"Vestmannaeyjar"
"39665",39665,49.79,"Íbúðareign",116.9,1,3,1,181,"Úlfarsárdalur"
"39666",39666,39.95,"Einbýlishús",163.9,0,3,1,2040,"Njarðvík"
"39667",39667,35.83,"Íbúðareign",87,1,2,1,180,"Grafarholt"
"39668",39668,34,"Íbúðareign",60.7,0,1,2,90,"Holt/Tún"
"39669",39669,107.97,"Einbýlishús",290.6,0,6,2,330,"Kópavogur: Hjallar, Smárar"
"39670",39670,29.88,"Íbúðareign",66.3,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39671",39671,42.2,"Íbúðareign",101.6,1,3,1,340,"Kópavogur: Lindir, Salir"
"39672",39672,28.58,"Íbúðareign",84.4,0,2,2,600,"Hafnarfjörður"
"39673",39673,29.98,"Íbúðareign",74.9,0,1,1,170,"Neðra-Breiðholt"
"39674",39674,78.39,"Íbúðareign",173.5,0,3,2,100,"Laugarneshverfi/Vogar"
"39675",39675,91.4,"Íbúðareign",139.7,1,3,1,510,"Garðabær: Sjáland"
"39676",39676,6.8,"Einbýlishús",93.8,0,4,1,4100,"Ísafjörður: Eldri byggð"
"39677",39677,38.78,"Íbúðareign",80,0,1,2,90,"Holt/Tún"
"39678",39678,34.87,"Íbúðareign",101.4,0,3,1,150,"Seljahverfi"
"39679",39679,42.36,"Íbúðareign",120.2,0,3,1,630,"Hafnarfjörður - Vellir"
"39680",39680,62.05,"Einbýlishús",190.2,0,6,3,282,"Blesugróf"
"39681",39681,40.17,"Íbúðareign",113.4,0,3,1,100,"Laugarneshverfi/Vogar"
"39682",39682,37.69,"Íbúðareign",92.8,1,2,1,351,"Kópavogur: Kórar"
"39683",39683,54.38,"Íbúðareign",142,0,5,1,284,"Bústaðahverfi"
"39684",39684,22,"Íbúðareign",40.1,0,2,0,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39685",39685,32.49,"Íbúðareign",92.5,0,4,1,600,"Hafnarfjörður"
"39686",39686,21.88,"Íbúðareign",51.4,0,1,1,660,"Hafnarfjörður - Flensborg"
"39687",39687,79.21,"Raðhús",171.9,0,4,3,520,"Garðabær: Ásar"
"39688",39688,37.57,"Íbúðareign",88.9,1,2,1,351,"Kópavogur: Kórar"
"39689",39689,24.99,"Einbýlishús",137.3,0,3,1,3015,"Hvalfjarðarsvæði"
"39690",39690,39.88,"Íbúðareign",75.1,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39691",39691,23.79,"Íbúðareign",85.4,0,2,1,3000,"Akranes"
"39692",39692,47.98,"Íbúðareign",111.3,1,2,1,510,"Garðabær: Sjáland"
"39693",39693,17.09,"Íbúðareign",60.5,0,1,1,2050,"Keflavík"
"39694",39694,27.6,"Einbýlishús",120.3,0,4,1,2040,"Njarðvík"
"39695",39695,62.83,"Íbúðareign",118.1,0,3,2,70,"Melar: Að sjó"
"39696",39696,38.53,"Íbúðareign",84.8,0,2,1,340,"Kópavogur: Lindir, Salir"
"39697",39697,44,"Íbúðareign",124,1,2,1,351,"Kópavogur: Kórar"
"39698",39698,48.63,"Íbúðareign",133.9,0,3,1,351,"Kópavogur: Kórar"
"39699",39699,31.9,"Íbúðareign",55.2,0,1,1,70,"Melar: Að sjó"
"39700",39700,58.92,"Einbýlishús",208,0,6,2,800,"Mosfellsbær"
"39701",39701,40.73,"Íbúðareign",102.7,0,4,1,800,"Mosfellsbær"
"39702",39702,40.76,"Íbúðareign",91,0,2,1,340,"Kópavogur: Lindir, Salir"
"39703",39703,34.77,"Íbúðareign",90.4,0,2,1,340,"Kópavogur: Lindir, Salir"
"39704",39704,37.88,"Íbúðareign",98.2,0,4,1,620,"Hafarfjörður: Hvaleyrarholt"
"39705",39705,37.76,"Íbúðareign",120.6,0,3,1,600,"Hafnarfjörður"
"39706",39706,66.9,"Einbýlishús",144.2,0,5,1,700,"Garðarbær: Álftanes"
"39707",39707,31.4,"Íbúðareign",99.8,0,4,1,160,"Hólar, Berg"
"39708",39708,32.37,"Íbúðareign",102.1,0,3,1,6080,"Akureyri: Giljahverfi"
"39709",39709,16.3,"Einbýlishús",249,0,3,2,7020,"Vopnafjörður"
"39710",39710,32.69,"Íbúðareign",54.8,0,1,1,510,"Garðabær: Sjáland"
"39711",39711,43.83,"Íbúðareign",103.3,0,2,1,180,"Grafarholt"
"39712",39712,39.46,"Íbúðareign",87.7,1,2,1,600,"Hafnarfjörður"
"39713",39713,43.48,"Íbúðareign",103,1,2,1,340,"Kópavogur: Lindir, Salir"
"39714",39714,37.47,"Íbúðareign",78.3,1,1,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39715",39715,20.08,"Einbýlishús",67.5,0,4,1,5110,"Sauðárkrókur"
"39716",39716,39.47,"Íbúðareign",115.6,0,4,1,160,"Hólar, Berg"
"39717",39717,48.99,"Íbúðareign",100,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39718",39718,36.65,"Íbúðareign",100.3,0,3,1,600,"Hafnarfjörður"
"39719",39719,34.94,"Íbúðareign",82.5,0,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39720",39720,39.84,"Íbúðareign",101.3,0,2,2,100,"Laugarneshverfi/Vogar"
"39721",39721,23.89,"Íbúðareign",41,0,1,1,100,"Laugarneshverfi/Vogar"
"39722",39722,52.96,"Parhús",145.9,0,4,1,330,"Kópavogur: Hjallar, Smárar"
"39723",39723,54.97,"Íbúðareign",85.7,0,2,1,400,"Seltjarnarnes"
"39724",39724,28.97,"Íbúðareign",89.1,0,2,1,161,"Fell"
"39725",39725,75.22,"Íbúðareign",144.4,1,3,1,510,"Garðabær: Sjáland"
"39726",39726,34.31,"Íbúðareign",67.6,0,1,1,200,"Árbær"
"39727",39727,50.92,"Íbúðareign",81.1,0,1,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39728",39728,29.77,"Íbúðareign",76.9,0,2,1,170,"Neðra-Breiðholt"
"39729",39729,36.49,"Íbúðareign",75.3,0,2,1,300,"Kópavogur: Vesturbær"
"39730",39730,36.96,"Íbúðareign",77.7,0,1,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39731",39731,56.44,"Einbýlishús",157,0,6,2,320,"Kópavogur: Austurbær"
"39732",39732,25,"Íbúðareign",61.2,0,1,1,80,"Hlíðar"
"39733",39733,23.21,"Íbúðareign",113.2,0,2,1,8010,"Selfoss"
"39734",39734,16.49,"Íbúðareign",33,0,1,1,100,"Laugarneshverfi/Vogar"
"39735",39735,22.48,"Vinnustofa",34.3,0,2,0,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39736",39736,34,"Íbúðareign",78.5,0,3,1,600,"Hafnarfjörður"
"39737",39737,36.33,"Íbúðareign",104.9,0,4,1,6010,"Akureyri: Naustahverfi"
"39738",39738,20.8,"Einbýlishús",199.8,0,6,1,8110,"Eyrarbakki"
"39739",39739,58.97,"Einbýlishús",163.2,0,6,3,600,"Hafnarfjörður"
"39740",39740,22.99,"Íbúðareign",98.5,0,0,0,8010,"Selfoss"
"39741",39741,25.96,"Einbýlishús",127.5,0,4,1,8055,"Árnessvæði"
"39742",39742,25.08,"Íbúðareign",51.1,0,1,1,200,"Árbær"
"39743",39743,30.94,"Íbúðareign",69.4,0,2,1,283,"Hvassaleiti"
"39744",39744,25.47,"Íbúðareign",63.6,0,1,1,160,"Hólar, Berg"
"39745",39745,37.73,"Íbúðareign",61.1,1,1,1,280,"Fossvogur"
"39746",39746,33.88,"Íbúðareign",54.4,0,1,1,340,"Kópavogur: Lindir, Salir"
"39747",39747,62.81,"Einbýlishús",233.1,0,4,1,820,"Mosfellsbær: Leirvogstunga"
"39748",39748,14.1,"Einbýlishús",30,0,0,1,600,"Hafnarfjörður"
"39749",39749,3,"Parhús",70.4,0,2,1,4030,"Tálknafjörður"
"39750",39750,34.58,"Íbúðareign",82.9,0,2,1,80,"Hlíðar"
"39751",39751,33.97,"Íbúðareign",75.2,0,2,1,80,"Hlíðar"
"39752",39752,32,"Íbúðareign",107.1,0,3,2,161,"Fell"
"39753",39753,29.27,"Íbúðareign",85.5,0,2,1,680,"Hafnarfjörður - Börð"
"39754",39754,37.99,"Íbúðareign",79.5,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39755",39755,36.91,"Íbúðareign",105.1,0,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"39756",39756,33.89,"Íbúðareign",64.3,0,1,1,100,"Laugarneshverfi/Vogar"
"39757",39757,126.82,"Einbýlishús",409.2,0,8,1,350,"Kópavogur: Hvörf, Þing"
"39758",39758,37.98,"Íbúðareign",98.6,1,3,1,91,"Háaleiti/Skeifa"
"39759",39759,38.48,"Íbúðareign",98.6,1,3,1,91,"Háaleiti/Skeifa"
"39760",39760,34.39,"Íbúðareign",99.7,0,3,1,620,"Hafarfjörður: Hvaleyrarholt"
"39761",39761,27,"Íbúðareign",77.2,0,2,1,600,"Hafnarfjörður"
"39762",39762,68.48,"Íbúðareign",132.3,1,2,1,510,"Garðabær: Sjáland"
"39763",39763,25.52,"Íbúðareign",36.5,0,0,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39764",39764,35.99,"Íbúðareign",95.1,1,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39765",39765,35.09,"Íbúðareign",76.8,0,2,1,320,"Kópavogur: Austurbær"
"39766",39766,40.92,"Íbúðareign",99.6,1,3,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39767",39767,32.62,"Íbúðareign",65.3,0,1,1,630,"Hafnarfjörður - Vellir"
"39768",39768,34.49,"Íbúðareign",96.7,0,3,1,200,"Árbær"
"39769",39769,33.89,"Íbúðareign",57,0,2,1,25,"Miðbær: Frá Bræðraborgarstíg að Tjörn"
"39770",39770,39.07,"Íbúðareign",69.3,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39771",39771,26.89,"Íbúðareign",56.4,0,1,1,170,"Neðra-Breiðholt"
"39772",39772,60.26,"Raðhús",136.5,0,4,2,140,"Grafarvogur: Staðir"
"39773",39773,34.65,"Íbúðareign",63.8,0,1,1,100,"Laugarneshverfi/Vogar"
"39774",39774,33.99,"Íbúðareign",58.1,0,1,1,110,"Bryggjuhverfi"
"39775",39775,43.3,"Íbúðareign",63.2,0,1,1,31,"Miðbær: Suður-Þingholt"
"39776",39776,58.95,"Íbúðareign",97.1,0,2,3,31,"Miðbær: Suður-Þingholt"
"39777",39777,74.95,"Einbýlishús",157,0,3,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39778",39778,60.95,"Parhús",166.7,0,5,1,330,"Kópavogur: Hjallar, Smárar"
"39779",39779,48.53,"Íbúðareign",105.9,1,2,1,550,"Garðabær: Urriðaholt"
"39780",39780,62.43,"Raðhús",146,0,4,1,270,"Norðlingaholt"
"39781",39781,27.45,"Íbúðareign",62.4,0,1,1,620,"Hafarfjörður: Hvaleyrarholt"
"39782",39782,43.79,"Íbúðareign",111.5,1,3,1,91,"Háaleiti/Skeifa"
"39783",39783,10.6,"Einbýlishús",208.9,0,3,4,4150,"Suðureyri"
"39784",39784,32.06,"Íbúðareign",84.4,0,2,1,6010,"Akureyri: Naustahverfi"
"39785",39785,7,"Íbúðareign",82.9,0,2,1,7120,"Seyðisfjörður"
"39786",39786,21.95,"Raðhús",96.2,0,2,1,7110,"Egilsstaðir"
"39787",39787,25,"Íbúðareign",103.8,0,2,1,2050,"Keflavík"
"39788",39788,25.98,"Einbýlishús",135.8,0,3,1,2030,"Garður"
"39789",39789,17,"Íbúðareign",94,1,2,1,2050,"Keflavík"
"39790",39790,30.19,"Raðhús",104.8,0,2,1,2060,"Grindavík"
"39791",39791,57.95,"Íbúðareign",108.2,0,2,2,80,"Hlíðar"
"39792",39792,30.3,"Íbúðareign",75.9,0,2,1,130,"Grafarvogur: Rimar, Engi, Víkur, Borgir"
"39793",39793,18.44,"Íbúðareign",108.4,0,3,1,5110,"Sauðárkrókur"
"39794",39794,24.3,"Íbúðareign",119.7,0,4,1,5110,"Sauðárkrókur"
"39795",39795,24.57,"Íbúðareign",57.7,0,1,1,161,"Fell"
"39796",39796,51.84,"Raðhús",172.4,0,4,2,170,"Neðra-Breiðholt"
"39797",39797,18.83,"Einbýlishús",101.8,0,3,1,5020,"Blönduós"
"39798",39798,27.57,"Íbúðareign",76.7,0,2,1,6010,"Akureyri: Naustahverfi"
"39799",39799,21.37,"Íbúðareign",76.7,0,2,1,6030,"Akureyri: Efri brekka"
"39800",39800,25.29,"Íbúðareign",100.6,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39801",39801,43.8,"Einbýlishús",237.4,0,5,2,6040,"Akureyri: Glerárhverfi"
"39802",39802,33.34,"Íbúðareign",110.1,0,3,1,2040,"Njarðvík"
"39803",39803,33.97,"Raðhús",157,0,5,1,2050,"Keflavík"
"39804",39804,24.17,"Íbúðareign",82.8,0,2,1,2050,"Keflavík"
"39805",39805,51.86,"Íbúðareign",124.6,1,3,1,510,"Garðabær: Sjáland"
"39806",39806,117.94,"Íbúðareign",203.2,1,2,1,510,"Garðabær: Sjáland"
"39807",39807,38.46,"Íbúðareign",110.4,0,2,1,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39808",39808,49.87,"Íbúðareign",118.5,0,3,1,550,"Garðabær: Urriðaholt"
"39809",39809,35.49,"Íbúðareign",92.3,0,2,1,340,"Kópavogur: Lindir, Salir"
"39810",39810,83.18,"Raðhús",204.7,0,4,1,511,"Garðabær: Akrahverfi"
"39811",39811,48.1,"Íbúðareign",101.2,1,2,1,100,"Laugarneshverfi/Vogar"
"39812",39812,31.09,"Íbúðareign",91.3,0,3,1,170,"Neðra-Breiðholt"
"39813",39813,24.49,"Íbúðareign",116.2,0,3,1,6040,"Akureyri: Glerárhverfi"
"39814",39814,29.5,"Einbýlishús",209.3,0,6,1,6210,"Húsavík"
"39815",39815,26.49,"Einbýlishús",90.5,0,2,1,600,"Hafnarfjörður"
"39816",39816,27.8,"Íbúðareign",93.1,0,4,1,161,"Fell"
"39817",39817,50.31,"Íbúðareign",109.9,0,3,2,72,"Hagar/Melar vestan Hofsvallagötu"
"39818",39818,27.49,"Íbúðareign",63.9,0,1,1,170,"Neðra-Breiðholt"
"39819",39819,39.99,"Íbúðareign",107.9,0,3,1,500,"Garðabær"
"39820",39820,44.01,"Íbúðareign",78.9,0,1,1,550,"Garðabær: Urriðaholt"
"39821",39821,31.16,"Íbúðareign",67.8,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39822",39822,58.54,"Raðhús",146.2,0,4,2,600,"Hafnarfjörður"
"39823",39823,41.1,"Raðhús",82,0,3,1,284,"Bústaðahverfi"
"39824",39824,61.27,"Íbúðareign",140.1,0,3,2,80,"Hlíðar"
"39825",39825,42.79,"Íbúðareign",110.7,0,3,1,91,"Háaleiti/Skeifa"
"39826",39826,37.92,"Íbúðareign",120.2,0,4,1,600,"Hafnarfjörður"
"39827",39827,78.78,"Einbýlishús",145.8,0,4,1,560,"Garðabær: Flatir"
"39828",39828,33.97,"Raðhús",129.8,0,4,1,6040,"Akureyri: Glerárhverfi"
"39829",39829,15.68,"Einbýlishús",119.7,0,4,0,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39830",39830,42.6,"Raðhús",110.1,0,3,1,6030,"Akureyri: Efri brekka"
"39831",39831,54.93,"Einbýlishús",210,0,6,2,6030,"Akureyri: Efri brekka"
"39832",39832,31.24,"Íbúðareign",96.1,0,2,1,6010,"Akureyri: Naustahverfi"
"39833",39833,28.4,"Íbúðareign",82.5,0,2,1,6170,"Svalbarðseyri"
"39834",39834,26.93,"Einbýlishús",117.2,0,4,2,7210,"Höfn"
"39835",39835,36.99,"Einbýlishús",178,0,5,1,2050,"Keflavík"
"39836",39836,32.4,"Íbúðareign",85.7,0,2,1,100,"Laugarneshverfi/Vogar"
"39837",39837,34.34,"Íbúðareign",73.1,0,2,1,320,"Kópavogur: Austurbær"
"39838",39838,35.07,"Íbúðareign",111.2,0,4,1,600,"Hafnarfjörður"
"39839",39839,20.5,"Einbýlishús",89.4,0,3,1,7110,"Egilsstaðir"
"39840",39840,22.19,"Íbúðareign",84.2,0,2,1,2050,"Keflavík"
"39841",39841,61.87,"Einbýlishús",134.1,0,4,1,140,"Grafarvogur: Staðir"
"39842",39842,63.83,"Íbúðareign",160.1,2,4,1,110,"Bryggjuhverfi"
"39843",39843,27.68,"Íbúðareign",37.8,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39844",39844,80.45,"Íbúðareign",150.6,1,3,1,320,"Kópavogur: Austurbær"
"39845",39845,72.17,"Einbýlishús",198.4,0,5,2,600,"Hafnarfjörður"
"39846",39846,27.13,"Íbúðareign",44.3,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39847",39847,11.47,"Íbúðareign",93.8,0,2,1,8110,"Eyrarbakki"
"39848",39848,45.38,"Einbýlishús",155.6,0,4,1,8020,"Hveragerði"
"39849",39849,31.42,"Einbýlishús",169.8,0,5,1,8010,"Selfoss"
"39850",39850,16.7,"Íbúðareign",73.5,0,1,2,8200,"Vestmannaeyjar"
"39851",39851,48.69,"Íbúðareign",99.4,0,1,2,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39852",39852,30.27,"Íbúðareign",84.2,0,3,1,170,"Neðra-Breiðholt"
"39853",39853,42.12,"Íbúðareign",70.9,1,1,1,90,"Holt/Tún"
"39854",39854,35.47,"Íbúðareign",71.2,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39855",39855,63.84,"Einbýlishús",169.4,0,4,1,600,"Hafnarfjörður"
"39856",39856,52.33,"Einbýlishús",116.9,0,5,1,281,"Réttarholt"
"39857",39857,57.56,"Einbýlishús",151.3,0,5,2,600,"Hafnarfjörður"
"39858",39858,51.8,"Íbúðareign",127.4,1,3,1,181,"Úlfarsárdalur"
"39859",39859,44.02,"Íbúðareign",91.2,0,2,1,511,"Garðabær: Akrahverfi"
"39860",39860,24.88,"Íbúðareign",57.7,0,1,1,161,"Fell"
"39861",39861,159.51,"Einbýlishús",380.2,0,6,3,540,"Garðabær: Arnarnes"
"39862",39862,67.87,"Einbýlishús",166.2,0,4,2,630,"Hafnarfjörður - Vellir"
"39863",39863,54.8,"Íbúðareign",113.2,1,2,1,320,"Kópavogur: Austurbær"
"39864",39864,40.85,"Íbúðareign",79.2,0,2,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39865",39865,25.89,"Íbúðareign",57.7,0,1,1,650,"Hafnarfjörður - Setberg"
"39866",39866,48.11,"Einbýlishús",131.3,0,4,2,600,"Hafnarfjörður"
"39867",39867,35.57,"Íbúðareign",76.4,0,1,1,270,"Norðlingaholt"
"39868",39868,28.59,"Íbúðareign",91.4,0,2,1,3000,"Akranes"
"39869",39869,31.73,"Íbúðareign",138.9,0,4,1,3000,"Akranes"
"39870",39870,18.52,"Einbýlishús",105.4,0,3,1,3110,"Grundarfjörður"
"39871",39871,23.28,"Einbýlishús",120.4,0,4,2,2020,"Sandgerði"
"39872",39872,28,"Íbúðareign",90,0,2,1,2040,"Njarðvík"
"39873",39873,18.99,"Íbúðareign",135.7,0,5,1,2020,"Sandgerði"
"39874",39874,46.19,"Einbýlishús",145.8,0,4,1,2050,"Keflavík"
"39875",39875,31.88,"Einbýlishús",93.2,0,2,1,600,"Hafnarfjörður"
"39876",39876,29.54,"Íbúðareign",70.2,0,1,2,120,"Grafarvogur: Hamrar, Foldir, Hús"
"39877",39877,36.89,"Íbúðareign",80.8,0,2,1,640,"Hafnarfjörður - Ásland"
"39878",39878,30.44,"Íbúðareign",66.8,0,1,1,72,"Hagar/Melar vestan Hofsvallagötu"
"39879",39879,51.7,"Íbúðareign",117.3,1,2,1,600,"Hafnarfjörður"
"39880",39880,41.77,"Íbúðareign",112.2,0,3,1,350,"Kópavogur: Hvörf, Þing"
"39881",39881,44.11,"Íbúðareign",205.7,0,4,4,600,"Hafnarfjörður"
"39882",39882,47.23,"Íbúðareign",125.5,1,4,1,680,"Hafnarfjörður - Börð"
"39883",39883,35.95,"Íbúðareign",83.6,1,2,1,340,"Kópavogur: Lindir, Salir"
"39884",39884,24.87,"Íbúðareign",51.3,0,1,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39885",39885,28.66,"Íbúðareign",92.5,1,2,1,630,"Hafnarfjörður - Vellir"
"39886",39886,48.76,"Íbúðareign",97.3,1,2,1,510,"Garðabær: Sjáland"
"39887",39887,10.6,"Íbúðareign",110.4,0,3,1,3000,"Akranes"
"39888",39888,35.48,"Íbúðareign",87.5,0,3,1,320,"Kópavogur: Austurbær"
"39889",39889,25.89,"Íbúðareign",65.2,0,1,1,170,"Neðra-Breiðholt"
"39890",39890,31.98,"Íbúðareign",79.3,0,1,1,200,"Árbær"
"39891",39891,26.98,"Íbúðareign",54,0,2,1,20,"Miðbær: Frá Tjörn að Snorrabraut"
"39892",39892,40.62,"Íbúðareign",122.6,0,3,1,630,"Hafnarfjörður - Vellir"
"39893",39893,26.46,"Íbúðareign",56.6,0,1,1,200,"Árbær"
"39894",39894,54.16,"Einbýlishús",142.3,0,7,1,6030,"Akureyri: Efri brekka"
"39895",39895,22.24,"Íbúðareign",75,0,2,1,6020,"Akureyri: Neðri brekka, Eyri, innbær"
"39896",39896,18.07,"Íbúðareign",88,0,3,1,6210,"Húsavík"
"39897",39897,16.7,"Einbýlishús",120.8,0,3,1,7150,"Reyðarfjörður"
"39898",39898,22.47,"Raðhús",150.6,0,4,1,7140,"Eskifjörður"
"39899",39899,16.5,"Íbúðareign",79.7,0,2,1,8200,"Vestmannaeyjar"
"39900",39900,26.85,"Íbúðareign",51.5,0,1,1,320,"Kópavogur: Austurbær"
"39901",39901,24.22,"Íbúðareign",62.2,0,1,1,320,"Kópavogur: Austurbær"
"39902",39902,33.42,"Íbúðareign",92.2,0,1,1,800,"Mosfellsbær"
