"";"User_Id";"dataset";"intervnrday";"mode";"elecdist";"geoarea";"urban";"polintr";"pltrust";"mipmtaskprt";"medtime";"medium";"pidsupport1";"prtcls";"pidsupport3";"voteimp";"civicvote";"pltscrp";"govprfm";"govprfmCov";"ecobettwors_1";"Eumship";"envirimp";"gincdif";"taxreduc";"capicntry";"ceqvote";"privhealth";"imueclt";"essfull";"prnsoci";"sevpun";"femfight";"genconsind";"acrproimp";"drugpol";"femequal";"referendcha";"prtfeel_FF";"prtfeel_B";"prtfeel_M";"prtfeel_P";"prtfeel_S";"prtfeel_D";"prtfeel_C";"prtfeel_V";"prtfeel_J";"ldrfeel_IS";"ldrfeel_SIJ";"ldrfeel_SDG";"ldrfeel_HM";"ldrfeel_LE";"ldrfeel_BB";"ldrfeel_TKG";"ldrfeel_KJ";"ldrfeel_GSE";"lrscale_FF";"lrscale_B";"lrscale_M";"lrscale_P";"lrscale_S";"lrscale_D";"lrscale_C";"lrscale_V";"lrscale_J";"lrscale";"democr";"pidclose1";"pidsymp1";"pidsymp3";"prthwcls";"mmbprt_0";"mmbprt_O";"mmbprt_Y";"mmbprt_F";"mmbprt_B";"mmbprt_J";"mmbprt_M";"mmbprt_P";"mmbprt_S";"mmbprt_D";"mmbprt_C";"mmbprt_V";"vote21";"votesat";"nvotesat";"votevar";"votefair";"hldecvote";"fvote17";"bprteco";"bprtimm";"bprteurope";"bprtfamily";"bprtisencit";"bprthealth";"bprtenvir";"bprtregpol";"bprtedu";"bprtequal";"bprthouse";"medruv";"medchtwo";"medradio";"medpaper";"medweb";"podcast";"medsoc";"medsocfre";"inteff";"dembest";"courts";"leadrul";"femrep";"leadbus";"leadexp";"leadciti";"demqual";"trustparl";"trustgov";"trustjud";"trustexp";"trustprt";"trustmed";"trustsocmed";"femrep.0";"covgen";"ecogen";"healthc";"covsoc";"covdem";"covfin";"covsick";"finworry";"rentown";"pjob";"uniwindw";"govpriv";"unmmb";"maritals";"hhmmb";"childs";"race";"gender";"yob";"mainjobflo";"educationflo";"incomecate";"church";"prtclsorig";"cntrybrncat";"languagecat";"hinctntyearcate";"rlgatnd";"elecday";"elecmonth";"elecyear";"distseat"
"833";202109250833;"ICENES2021";173;1;6;1;4;2;3;2;1;996;2;2;996;995;1;1;4;4;4;3;998;5;2;3;3;5;1;4;1;1;1;3;2;5;4;3;1;4;1;1;1;0;1;1;0;0;0;0;1;0;0;8;8;0;998;998;998;998;998;998;998;998;998;5;4;2;2;995;995;0;0;0;0;1;0;0;0;0;0;0;0;2;995;995;995;995;995;2;988;988;988;988;988;988;988;988;988;988;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;2;0;1;2;1;4;1;996;996;"Kona";1964;50;10;2;996;996;996;996;2;996;25;9;2021;11
"834";202109250834;"ICENES2021";173;1;4;8;2;4;3;995;2;2;2;2;996;995;4;3;998;2;4;3;998;2;4;2;998;998;4;998;2;2;4;998;998;998;3;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;998;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;2;995;995;995;995;995;989;998;998;998;998;998;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;0;1;2;1;2;4;2;996;"Kona";1979;50;10;4;996;996;996;996;4;996;25;9;2021;10
"835";202109250835;"ICENES2021";173;1;4;2;2;3;1;8;3;2;2;1;996;995;2;3;2;1;3;1;5;2;5;3;2;5;5;5;4;2;5;4;2;2;3;2;2;3;0;4;8;5;10;3;4;2;4;3;3;7;5;7;7;7;3;7;8;5;6;10;8;3;1;7;2;2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;1;8;1;8;8;1;1;998;998;8;1;1;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;1;1;1;4;2;996;"Karl";1980;50;80;4;996;8;996;996;4;996;25;9;2021;10
"836";202109250836;"ICENES2021";173;1;5;1;3;3;1;8;3;2;2;998;996;995;1;2;2;1;3;2;2;4;4;4;1;2;5;5;3;3;4;5;3;998;3;2;4;5;2;4;4;6;7;6;1;5;6;2;991;4;6;7;8;2;4;6;5;4;5;7;8;5;1;6;1;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;8;3;998;988;998;988;988;4;2;988;8;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;1;2;1;2;3;0;996;"Kona";1965;20;80;5;996;996;996;996;5;996;25;9;2021;13
"837";202109250837;"ICENES2021";178;1;5;1;3;3;3;2;3;2;2;1;996;995;1;2;2;1;4;5;2;5;5;1;1;2;4;3;2;1;1;4;1;5;3;3;7;8;8;2;6;7;5;4;991;8;9;7;5;5;5;7;5;991;4;6;5;5;3;8;5;2;991;5;2;2;1;2;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;13;3;2;3;1;1;3;2;2;2;1;1;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;3;2;2;2;3;1;996;"Karl";1971;70;40;3;996;2;996;996;3;996;25;9;2021;13
"838";202109250838;"ICENES2021";179;1;5;1;3;4;3;998;2;2;2;1;996;995;5;2;2;2;3;3;4;998;4;997;998;3;4;998;2;1;1;3;5;997;3;998;5;2;2;991;2;6;991;5;1;5;0;0;991;991;3;0;3;0;998;998;998;998;998;998;998;998;998;998;2;1;995;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;989;3;998;998;2;11;998;998;998;998;998;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;1;8;1;2;1;1;4;1;996;"Kona";1981;30;50;997;996;3;996;996;997;996;25;9;2021;13
"839";202109250839;"ICENES2021";181;1;4;2;2;4;3;998;4;2;2;2;996;995;5;3;2;1;2;5;1;1;1;1;2;1;998;2;3;2;2;5;1;5;4;3;7;7;5;6;7;7;5;7;5;5;5;5;5;6;3;5;8;5;6;7;6;5;6;6;5;5;5;5;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;998;989;998;3;998;998;2;998;998;998;998;6;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;1;0;1;2;1;1;5;2;996;"Kona";1976;50;50;998;996;996;996;996;998;996;25;9;2021;10
"840";202109250840;"ICENES2021";183;1;4;8;2;4;3;4;1;996;2;2;996;995;998;2;2;2;4;5;997;3;5;3;3;4;4;4;998;997;4;2;5;4;5;3;0;7;4;0;0;6;0;7;0;2;8;7;0;0;6;1;10;0;998;998;998;998;998;998;998;998;998;2;2;2;2;995;995;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;3;0;988;4;988;2;988;988;988;2;4;4;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;8;3;2;2;1;2;0;996;"Karl";1958;80;40;998;996;996;996;996;998;996;25;9;2021;10
"841";202109250841;"ICENES2021";183;1;4;8;2;3;1;3;3;1;2;1;996;995;1;3;3;997;3;5;4;5;1;2;2;2;4;3;4;3;2;3;2;4;3;1;5;7;6;3;3;8;3;3;991;5;7;5;3;2;7;3;3;2;998;5;5;3;2;6;5;3;1;8;2;1;995;3;2;1;0;0;0;0;0;0;0;0;0;0;0;1;995;995;995;995;2;3;3;998;3;998;11;3;3;988;988;988;988;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;1;0;1;2;1;1;4;2;996;"Karl";1978;20;80;5;996;3;996;996;5;996;25;9;2021;10
"842";202109250842;"ICENES2021";2;1;5;1;3;3;995;995;3;1;995;995;996;5;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;10;2;6;8;8;7;7;997;8;9;1;6;6;7;8;9;2;4;5;4;3;3;9;8;3;997;5;2;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;997;3;1;995;990;995;995;995;995;995;995;995;995;995;995;995;7;0;5;0;7;0;1;997;2;1;2;2;5;5;2;5;8;2;2;2;2;2;2;3;3;3;2;3;1;1;3;2;995;995;0;1;1;1;3;2;1;1;"Kona";1979;20;80;2;3;996;1;1;2;3;25;9;2021;13
"843";202109250843;"ICENES2021";2;1;4;8;2;4;995;995;2;4;995;995;996;1;995;995;2;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;6;0;5;5;1;7;5;997;3;7;2;3;2;3;5;5;2;0;7;5;5;5;10;5;4;997;5;2;1;995;8;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;3;3;3;995;989;995;995;995;995;995;995;995;995;995;995;995;997;997;5;997;997;997;0;997;3;3;3;3;3;2;2;2;8;3;3;3;4;3;2;997;3;2;2;1;4;4;3;1;995;995;5;1;1;1;1;1;996;1;"Karl";1946;20;20;998;1;996;1;1;998;2;25;9;2021;10
"844";202109250844;"ICENES2021";2;1;1;6;2;2;995;995;4;2;995;995;996;4;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;8;0;4;6;9;7;8;997;5;6;0;5;4;8;3;10;1;3;6;5;5;4;8;5;2;997;7;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;1;1;995;1;995;995;995;995;995;995;995;995;995;995;995;6;0;5;7;7;0;1;997;1;1;4;1;4;5;3;4;9;1;1;1;1;2;2;3;2;3;3;2;1;1;3;2;995;995;0;1;1;1;1;2;0;1;"Karl";1955;40;40;996;1;996;1;1;996;3;25;9;2021;10
"845";202109250845;"ICENES2021";2;1;2;4;2;3;995;995;3;1;995;995;996;4;995;995;2;1;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;997;998;998;998;998;998;998;998;998;997;5;4;2;1;997;995;995;995;995;995;995;995;995;995;995;995;995;995;997;1;995;3;5;995;992;995;995;995;995;995;995;995;995;995;995;995;5;0;2;0;998;0;998;997;1;1;2;4;4;5;1;4;8;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;999;"Kona";1960;996;999;999;999;996;999;999;999;9;25;9;2021;8
"846";202109250846;"ICENES2021";2;1;4;8;2;3;995;995;2;2;995;995;996;998;995;995;2;3;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;5;0;3;5;7;5;7;997;2;5;0;2;0;7;2;6;2;997;997;997;997;997;997;997;997;997;997;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;3;995;3;2;995;993;995;995;995;995;995;995;995;995;995;995;995;0;0;2;0;3;1;0;997;2;4;2;4;3;3;1;3;7;2;2;2;1;3;2;3;997;2;3;2;2;2;3;2;995;995;3;3;3;1;2;3;1;1;"Karl";1988;30;70;996;90;996;1;1;996;1;25;9;2021;10
"847";202109250847;"ICENES2021";2;1;2;4;2;2;995;995;3;2;995;995;996;5;995;995;3;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;5;4;5;8;2;4;4;997;7;6;5;5;7;5;5;7;5;998;5;6;998;1;10;5;4;997;1;3;1;995;1;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;2;995;1;995;995;995;995;995;995;995;995;995;995;995;7;5;7;0;5;0;7;1;2;1;2;4;2;5;4;3;8;2;2;2;2;2;3;4;3;3;3;3;2;2;3;2;995;995;0;1;2;1;4;1;996;1;"Kona";1954;90;10;1;1;996;1;1;1;2;25;9;2021;8
"848";202109250848;"ICENES2021";2;1;5;1;3;3;995;995;3;1;995;995;996;5;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;8;0;0;0;5;0;0;997;5;7;0;0;0;3;0;9;0;3;5;9;5;4;5;9;3;997;8;1;2;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;13;995;995;995;995;995;995;995;995;995;995;995;7;0;7;7;7;0;5;997;1;1;1;1;5;4;2;1;10;2;2;2;3;3;2;3;3;3;3;2;2;2;3;2;995;995;5;1;2;2;5;2;996;1;"Karl";1948;10;40;2;1;996;1;1;2;2;25;9;2021;13
"849";202109250849;"ICENES2021";2;1;2;3;2;4;995;995;3;1;995;995;996;3;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;6;5;3;991;2;4;3;5;997;6;6;3;5;3;5;4;9;4;3;5;998;998;4;9;998;3;997;4;998;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;1;1;995;989;995;995;995;995;995;995;995;995;995;995;995;5;4;6;0;7;0;0;997;3;1;998;3;2;5;3;3;8;2;2;2;2;998;2;3;3;2;3;3;2;2;2;2;995;995;0;1;2;1;1;2;996;1;"Kona";1959;50;30;998;1;996;1;1;998;2;25;9;2021;8
"850";202109250850;"ICENES2021";3;1;7;1;4;3;995;995;2;2;995;995;996;3;995;995;2;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;4;0;4;6;5;6;8;997;6;5;0;4;6;5;5;9;5;4;5;0;3;4;9;8;4;997;5;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;998;3;2;995;4;995;995;995;995;995;995;995;995;995;995;995;998;998;998;4;4;998;7;2;1;3;3;3;4;2;2;2;8;2;2;2;997;2;4;4;3;3;3;3;2;2;2;1;995;995;0;1;2;1;1;4;996;1;"Kona";1967;40;30;4;1;996;1;1;4;1;25;9;2021;11
"851";202109250851;"ICENES2021";3;1;1;6;2;2;995;995;3;4;995;995;996;5;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;4;0;5;6;2;4;9;997;5;8;0;4;5;4;5;9;3;5;5;7;4;4;7;6;2;997;3;2;1;995;4;1;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;4;995;995;995;995;995;995;995;995;995;995;995;1;0;7;2;2;0;3;997;1;1;1;5;5;5;5;4;8;2;2;1;2;2;2;3;3;2;3;2;2;2;4;2;995;995;0;3;3;1;3;1;996;1;"Kona";1954;20;80;2;90;996;1;1;2;4;25;9;2021;10
"852";202109250852;"ICENES2021";3;1;7;1;4;3;995;995;3;1;995;995;996;4;995;995;1;1;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;6;2;4;5;8;4;8;997;6;7;4;4;5;8;6;9;4;5;7;9;4;3;8;5;5;997;6;1;2;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;4;995;995;995;995;995;995;995;995;995;995;995;7;0;7;2;7;0;0;997;2;1;2;2;3;4;4;4;9;2;2;2;2;2;2;3;3;3;3;2;2;2;3;2;995;995;5;1;1;1;1;2;996;1;"Karl";1949;20;80;5;1;996;1;1;5;3;25;9;2021;11
"853";202109250853;"ICENES2021";3;1;6;1;4;4;995;995;1;996;995;995;996;4;995;995;2;2;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;5;7;0;7;5;5;4;7;997;6;6;1;8;4;5;4;9;998;997;997;997;997;997;997;997;997;997;4;2;2;1;90;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;2;995;4;995;995;995;995;995;995;995;995;995;995;995;7;0;1;4;3;0;0;997;2;2;2;4;5;997;997;997;7;2;2;2;2;997;2;3;3;3;3;2;2;2;3;2;995;995;0;1;2;1;1;6;0;1;"Kona";1961;20;80;997;1;996;1;1;997;2;25;9;2021;11
"854";202109250854;"ICENES2021";3;1;5;1;3;3;995;995;2;2;995;995;996;5;995;995;1;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;7;1;0;4;8;5;5;997;6;8;0;2;4;8;5;10;0;3;5;6;3;1;10;5;4;997;7;2;2;1;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;997;2;1;995;8;995;995;995;995;995;995;995;995;995;995;995;2;0;0;2;3;0;0;997;1;1;2;2;5;5;3;5;8;1;1;2;1;998;2;4;3;2;2;3;2;2;3;2;995;995;0;1;2;1;1;4;996;1;"Kona";1973;30;70;5;3;996;1;1;5;2;25;9;2021;13
"855";202109250855;"ICENES2021";3;1;6;1;4;4;995;995;3;2;995;995;996;5;995;995;4;4;998;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;998;998;998;10;10;1;998;998;997;998;4;0;8;9;1;998;10;998;3;998;10;0;0;10;998;2;997;0;2;1;995;1;1;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;2;995;1;995;995;995;995;995;995;995;995;995;995;995;2;0;2;0;7;0;7;2;3;2;1;5;5;4;3;4;9;1;2;2;1;2;2;2;2;3;3;1;2;998;3;2;995;995;6;996;996;996;3;2;996;1;"Kona";1995;996;30;998;1;996;1;1;998;1;25;9;2021;11
"856";202109250856;"ICENES2021";4;1;7;1;4;4;995;995;2;2;995;995;996;3;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;7;1;5;4;7;5;4;997;5;8;1;5;5;7;4;4;3;2;7;6;4;4;10;8;1;997;7;2;1;995;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;2;1;995;993;995;995;995;995;995;995;995;995;995;995;995;7;0;2;0;7;0;0;997;2;1;3;4;4;5;3;3;9;2;2;1;1;2;2;3;3;3;3;2;4;2;3;2;995;995;0;1;2;1;2;3;1;1;"Karl";1992;90;70;4;90;996;1;1;4;1;25;9;2021;11
"857";202109250857;"ICENES2021";4;1;2;4;2;3;995;995;2;4;995;995;996;3;995;995;1;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;8;4;4;4;7;5;8;3;3;8;4;4;4;7;5;9;4;3;6;7;3;3;8;8;4;3;6;2;2;1;997;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;992;995;995;995;995;995;995;995;995;995;995;995;4;0;7;0;7;0;3;997;2;1;4;5;4;5;5;4;8;2;2;2;2;2;2;3;3;3;3;3;1;2;3;2;995;995;0;1;1;1;2;5;2;1;"Kona";1976;20;70;5;1;996;1;1;5;3;25;9;2021;8
"858";202109250858;"ICENES2021";4;1;5;1;3;2;995;995;4;2;995;995;996;3;995;995;3;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;3;0;0;0;2;5;3;2;3;1;0;3;2;0;8;5;1;4;3;0;0;3;10;8;6;1;8;3;1;995;11;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;1;2;995;12;995;995;995;995;995;995;995;995;995;995;995;5;0;7;6;7;0;0;997;1;1;1;3;3;4;1;1;8;2;2;1;2;3;2;4;3;3;3;4;2;3;5;2;995;995;8;1;1;2;1;3;996;1;"Karl";1956;30;80;2;1;996;1;1;2;5;25;9;2021;13
"859";202109250859;"ICENES2021";4;1;5;1;3;3;995;995;1;996;995;995;996;5;995;995;1;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;3;7;1;0;0;10;0;5;997;4;8;3;0;0;8;0;8;0;991;6;5;0;0;8;4;4;997;8;1;2;1;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;1;995;992;995;995;995;995;995;995;995;995;995;995;995;0;0;3;6;7;0;0;997;3;997;3;1;4;4;4;4;9;1;1;1;1;1;2;2;3;3;3;2;2;2;3;2;995;995;0;1;2;1;3;1;996;1;"Karl";1967;50;30;997;1;996;1;1;997;3;25;9;2021;13
"860";202109250860;"ICENES2021";5;1;5;1;3;5;995;995;2;4;995;995;996;1;995;995;4;997;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;0;0;1;0;1;0;0;2;3;0;1;2;0;1;0;1;2;1;0;1;2;0;4;0;0;3;4;1;995;1;3;995;995;995;995;995;995;995;995;995;995;995;995;1;4;995;4;2;995;1;995;995;995;995;995;995;995;995;995;995;995;7;0;6;7;0;0;0;997;5;1;1;4;4;5;2;1;5;3;4;1;1;4;2;3;3;3;3;4;2;4;3;2;995;995;5;1;1;1;1;2;996;1;"Karl";1937;80;40;2;1;996;1;1;2;3;25;9;2021;13
"861";202109250861;"ICENES2021";5;1;6;1;4;2;995;995;3;4;995;995;996;4;995;995;4;4;5;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;10;2;8;0;0;3;0;0;997;10;3;8;0;0;2;0;0;5;0;4;2;997;997;10;997;10;997;0;4;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;997;2;995;3;5;995;989;995;995;995;995;995;995;995;995;995;995;995;7;5;7;7;7;0;0;997;2;2;1;2;2;5;3;1;4;4;4;3;3;4;3;4;997;3;3;4;998;3;3;2;995;995;5;998;2;1;5;2;996;1;"Karl";1932;80;40;1;1;996;1;1;1;2;25;9;2021;11
"862";202109250862;"ICENES2021";5;1;6;1;4;1;995;995;4;2;995;995;996;5;995;995;3;2;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;4;0;6;6;2;6;4;2;4;6;0;6;4;1;6;5;4;7;5;8;4;4;7;5;4;1;4;2;2;1;8;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;1;995;995;995;995;995;995;995;995;995;995;995;7;0;7;5;7;2;0;997;1;1;2;5;4;5;4;4;8;2;2;2;1;2;2;4;3;3;3;2;2;997;3;2;995;995;0;1;2;1;2;4;2;1;"Karl";1974;30;80;996;4;996;1;1;996;1;25;9;2021;11
"863";202109250863;"ICENES2021";5;1;4;8;2;3;995;995;3;2;995;995;996;4;995;995;2;1;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;8;0;5;4;4;4;7;998;7;9;0;5;6;5;5;8;1;2;5;5;2;2;7;4;1;998;5;2;2;1;2;2;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;1;995;4;995;995;995;995;995;995;995;995;995;995;995;4;4;4;0;7;0;2;997;2;1;2;5;2;4;2;2;7;2;2;2;2;2;2;2;3;3;3;3;2;2;3;2;995;995;0;1;1;1;1;5;3;1;"Kona";1979;20;70;4;1;996;1;1;4;2;25;9;2021;10
"864";202109250864;"ICENES2021";5;1;5;1;3;4;995;995;3;1;995;995;996;3;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;7;7;5;5;3;7;3;7;0;7;8;7;5;5;8;3;8;5;5;6;5;5;5;8;5;2;2;5;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;1;995;2;995;995;995;995;995;995;995;995;995;995;995;7;0;6;7;0;0;0;997;2;2;1;2;4;5;2;4;8;1;1;1;2;2;2;4;3;2;2;3;2;2;3;2;995;995;5;1;2;1;2;2;996;1;"Karl";1942;60;40;3;1;996;1;1;3;2;25;9;2021;13
"865";202109250865;"ICENES2021";5;1;5;1;3;3;995;995;2;2;995;995;996;4;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;8;6;0;6;5;5;7;7;3;8;7;0;6;5;6;6;8;2;4;6;998;4;5;7;8;3;3;4;2;2;1;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;1;995;4;995;995;995;995;995;995;995;995;995;995;995;5;3;7;0;7;0;1;997;2;1;2;4;5;5;2;4;7;2;2;2;2;2;2;2;2;2;3;2;2;2;3;2;995;995;0;997;3;1;1;3;996;1;"Karl";1954;70;50;4;1;996;1;1;4;2;25;9;2021;13
"866";202109250866;"ICENES2021";5;1;5;1;3;3;995;995;2;2;995;995;996;5;995;995;2;2;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;1;8;0;4;5;0;5;8;991;1;5;0;991;991;0;5;10;991;0;5;991;991;0;10;5;0;991;3;2;1;995;998;995;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;3;2;995;8;995;995;995;995;995;995;995;995;995;995;995;0;0;0;0;7;0;4;997;2;1;3;5;5;4;4;4;8;2;2;2;2;2;2;3;2;3;3;3;2;2;3;2;995;995;0;1;1;1;2;5;3;1;"Kona";1988;20;70;996;1;996;1;1;996;2;25;9;2021;13
"867";202109250867;"ICENES2021";5;1;6;1;4;3;995;995;5;1;995;995;996;3;995;995;3;2;4;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;8;4;7;2;3;5;2;3;991;8;4;7;2;2;6;2;5;2;8;5;5;2;2;7;3;2;2;5;4;2;1;11;995;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;3;3;995;13;995;995;995;995;995;995;995;995;995;995;995;7;0;7;7;0;1;0;997;2;2;2;4;4;5;4;2;6;2;2;2;3;2;2;4;3;3;1;3;4;2;3;2;995;995;5;3;2;1;5;1;996;1;"Karl";1941;70;40;1;1;996;1;1;1;6;25;9;2021;11
"868";202109250868;"ICENES2021";6;1;5;1;3;3;995;995;3;6;995;995;996;5;995;995;2;1;2;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;2;5;0;4;5;8;6;5;997;3;6;0;4;5;8;5;9;1;3;5;10;4;4;8;6;4;997;7;2;1;995;3;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;995;1;995;3;995;995;995;995;995;995;995;995;995;995;995;6;0;7;6;7;5;1;997;2;2;2;4;4;5;5;5;8;1;1;1;1;2;2;2;3;3;3;2;2;2;3;2;995;995;0;3;2;1;1;2;0;1;"Karl";1952;20;80;998;1;996;1;1;998;3;25;9;2021;13
"869";202109250869;"ICENES2021";6;1;5;1;3;4;995;995;1;996;995;995;996;4;995;995;3;2;3;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;4;2;991;8;5;2;5;3;7;2;3;1;7;991;2;6;5;6;3;7;5;2;7;8;3;2;2;2;2;2;1;6;2;995;995;995;995;995;995;995;995;995;995;995;995;1;2;995;2;2;995;987;995;995;995;995;995;995;995;995;995;995;995;0;0;0;0;7;0;7;1;2;2;2;3;4;3;4;2;7;2;2;2;1;2;2;2;3;3;3;2;3;2;3;2;995;995;0;1;2;1;2;2;996;1;"Kona";2000;50;30;998;90;996;1;1;998;1;25;9;2021;13
"870";202109250870;"ICENES2021";6;1;5;1;3;2;995;995;5;1;995;995;996;5;995;995;2;1;997;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;995;8;7;2;8;9;5;4;7;9;7;5;2;991;9;4;4;9;9;2;6;8;4;0;9;8;0;0;0;2;1;995;1;1;995;995;995;995;995;995;995;995;995;995;995;995;1;1;995;1;1;995;1;995;995;995;995;995;995;995;995;995;995;995;7;3;7;1;4;0;0;997;2;4;3;1;5;5;2;3;9;1;1;3;1;2;1;2;3;3;3;2;1;1;3;2;995;995;8;996;996;1;4;2;1;1;"Kona";1976;996;40;998;2;996;1;1;998;4;25;9;2021;13
